#Name	TATA-box	Inr	CCAAT-box	GC-box
Chmp6_1	0	1	0	0
Npnt_1	0	1	0	1
Scamp1_1	0	0	0	1
Ccdc39_1	0	1	0	1
Xrcc5_2	0	1	1	0
Nudcd3_1	0	0	0	0
Lonp2_1	0	0	0	1
Mocs2_1	0	1	0	1
Lnx1_3	0	0	1	0
KY468250_1	0	0	0	1
Cyp2c70_1	1	1	0	0
Wdr4_1	0	0	0	1
Taf1d_1	0	0	0	1
Wdr83_1	1	0	0	0
Nudt6_1	0	0	0	1
Slc25a13_1	0	1	1	0
Zkscan3_1	0	1	0	0
Maff_2	0	1	0	0
Gfra2_2	0	0	0	0
4930503B20Rik_1	0	0	0	0
Slc13a5_2	0	0	0	0
Tm9sf1_1	0	0	0	0
1810010H24Rik_1	0	0	0	0
Kif16bos_1	0	0	0	0
1700092C10Rik_1	0	0	0	1
Maea_1	0	0	1	0
Ccl27a_1	0	0	0	1
Trpc7_1	0	1	0	1
Psmd14_1	0	0	0	1
Ift122_1	0	0	1	1
Cacnb4_1	0	1	0	1
Pfkp_1	0	1	0	1
Evi5l_1	0	1	1	1
Ercc6l_1	0	0	0	1
Lipi_1	0	1	1	0
Oosp1_1	1	0	0	0
Ifi208_1	0	1	0	0
Gcnt3_1	0	1	0	0
Tm4sf1_2	0	0	0	0
Slfn10-ps_1	0	0	0	1
Tbxa2r_1	0	1	0	1
Zbed5_1	0	0	1	0
Tmem237_1	0	0	0	0
Atp6v1c1_1	0	0	0	1
Slc30a1_1	0	0	1	1
Snord89_1	0	0	0	0
Kdm5c_1	0	0	0	0
Tst_1	0	1	0	1
Tinf2_1	0	0	0	0
Efcab6_2	0	1	0	0
4933413J09Rik_1	0	1	0	1
Mtor_1	0	1	1	0
Hoxa11os_1	0	0	0	0
F830016B08Rik_1	1	0	1	1
Spsb4_1	0	1	0	0
Dera_1	0	0	0	1
Mir124a-1hg_2	0	0	0	0
1500026H17Rik_1	0	0	0	1
Dennd6b_1	0	1	0	0
Lclat1_1	0	0	0	1
KY468038_1	1	0	0	1
Rbm24_1	0	0	1	1
Tead2_1	0	0	0	1
Soga3_1	0	0	0	1
Dpy19l1_1	0	1	0	1
Zfp830_1	0	0	0	1
Synj2bp_1	0	0	0	0
Zscan20_1	0	0	1	1
Ick_1	0	1	0	0
Etaa1os_1	0	1	1	1
Car5b_1	0	1	1	1
Mpp7_1	0	0	0	1
Trim54_1	0	1	0	0
Eea1_1	0	0	1	1
A830052D11Rik_1	1	0	0	0
Ap3b1_1	0	1	0	0
Abcg2_2	0	0	0	1
Tcirg1_1	0	1	0	1
Oasl1_1	1	0	0	1
Xaf1_1	0	1	0	1
Laptm5_1	0	0	0	0
Hnrnph2_1	0	0	1	0
Ifng_1	0	0	0	0
Nlrp9b_1	0	0	0	0
Stk24_1	0	1	0	1
Actn1_2	0	1	0	0
Kif16b_1	0	1	1	1
Pde8b_2	0	0	0	1
Ero1lb_1	0	1	0	1
Phox2b_1	1	0	0	0
Gucy2g_1	0	1	0	0
Zfp456_1	0	0	0	0
Phyh_1	0	0	0	1
Kcnj5_1	0	0	0	0
Cdr2l_1	0	0	1	1
9130230L23Rik_1	0	0	0	0
AK180019_1	0	0	0	0
Fut4_1	0	0	0	0
Heatr5b_1	0	1	0	1
Cacna1c_1	0	0	0	0
Lrrc36_1	0	0	1	1
Vit_1	1	0	0	0
Cndp2_3	0	0	0	1
AK186650_1	0	0	0	0
Phldb2_1	0	1	0	0
Gpr65_1	0	1	1	0
Hira_1	0	0	0	1
Tmem241_2	0	0	1	0
Hnrnpa3_1	0	0	0	0
P4ha1_1	1	1	0	0
Sema4a_1	0	1	0	1
Acox1_2	0	0	0	0
Mov10_3	0	0	0	1
Dio2_1	1	0	0	0
Selenow_1	0	1	0	1
Numbl_1	0	0	1	1
Tmub1_1	0	0	0	0
Cdk5rap1_1	0	1	0	0
Khk_2	0	0	0	0
Wdr59_1	0	0	0	1
JX277299_1	0	0	0	0
Srgn_1	0	0	0	0
Slc37a1_3	0	0	1	0
Cdk19_1	0	0	0	0
MHCV-alpha11_1	0	0	0	1
Samd3_2	0	1	0	0
Mib2_1	0	0	0	1
Ptp4a2_2	0	0	1	1
Akr1a1_1	0	1	0	0
Exoc8_1	0	0	0	1
AK077811_1	0	1	0	0
Slc3a1_1	1	1	1	1
AK029633_1	0	0	0	0
2010109I03Rik_1	1	0	0	0
Ppm1b_1	0	0	0	1
Mir9-3hg_1	0	1	0	1
Ak1_2	0	1	0	1
Zcchc12_1	1	0	1	0
Fxyd1_1	0	0	0	0
Faim_1	0	1	0	1
Pard3b_2	0	0	0	0
Mpv17l_2	0	0	0	1
AK039256_1	0	0	0	1
Tfdp1_1	0	0	0	1
AK034341_1	0	1	0	1
Hyou1_1	0	0	0	1
9630001P10Rik_2	0	0	0	0
Als2cl_1	0	0	1	1
Krtap3-2_1	1	0	0	0
Slc38a4_2	1	0	0	0
Lcn11_1	1	0	0	1
Mir7-2_1	0	0	0	0
Mmel1_1	0	0	0	1
Gabrb3_2	0	1	0	1
Dek_2	0	1	0	0
Hdgfl3_1	0	0	0	0
Fam83c_1	0	0	0	1
Gnao1_1	0	1	0	1
Rpl12_1	0	0	0	1
Arap2_1	0	1	0	0
Efna4_1	0	1	0	0
Ankrd24_1	0	0	0	0
Galnt1_1	0	1	0	0
Hyal5_1	0	0	0	1
Isoc2a_1	0	0	1	1
Zfp318_1	0	0	0	1
Sncb_1	0	0	0	0
Lamc2_1	1	0	0	1
Zfr2_1	0	0	0	1
Snx29_1	0	1	0	1
Casz1_1	0	0	0	1
Adcy9_1	0	0	0	1
Stk-ps2_1	0	0	1	0
Rprml_1	0	1	0	1
C130050O18Rik_1	0	1	0	0
Art1_1	1	0	0	1
2610005L07Rik-1_1	0	1	1	0
Sorbs3_1	0	1	0	1
Lrrc24_1	0	1	0	0
Fndc3b_2	0	0	0	1
1810024B03Rik_1	0	0	0	0
Prl7a2_1	1	0	0	0
Vegfb_1	0	0	0	1
H2-M1_1	1	1	1	0
1810019D21Rik_2	0	1	0	1
Il11ra1_1	0	1	1	0
4933421O10Rik_1	0	0	0	1
Cd93_1	0	0	0	0
P2ry12_1	0	1	0	0
Ptprn_1	0	0	0	0
Hcn1_2	0	0	0	1
Grem2_2	0	0	0	0
Cdrt4_1	0	0	1	0
Taf1_1	0	1	1	1
Pafah1b1_1	0	1	0	0
Dynlt3_1	0	0	0	1
Ebag9_1	0	0	0	1
Plpp6_1	0	0	0	0
Npc1l1_1	0	1	1	0
Sec11c_1	0	1	1	0
Psmd5_1	0	1	0	0
Mgea5_2	0	0	0	0
Ermard_3	0	0	0	0
Slc46a1_1	0	0	0	0
Cdc14b_3	0	0	0	0
Arhgap35_2	0	1	0	0
Tagln2_1	0	1	0	1
Fam81a_1	0	1	0	0
2310034C09Rik_1	1	1	0	0
1700034K08Rik_1	0	1	0	0
Myh10_1	0	0	0	0
Zfp11_1	0	0	0	0
C130060C02Rik_1	0	0	0	1
Lamtor4_1	0	0	1	0
Fam210a_1	0	0	0	0
Mcf2l_4	0	1	0	0
5430427O19Rik_2	0	0	0	0
Fam136a_1	0	0	1	1
Brf2_1	0	0	1	1
Gstp1_1	1	0	0	1
Phf10_1	0	0	0	0
Fbxo28_1	0	1	0	1
Edem1_1	1	0	0	0
Gm5916_1	0	0	0	1
Ap1b1_1	0	0	0	1
Kdm1a_1	0	0	0	0
Nptxr_1	0	1	0	0
Kdm4a_1	0	0	0	0
Kcnj6_1	0	1	0	0
Gm20753_1	0	0	0	1
Fam20c_2	0	0	0	0
Itga6_1	1	0	0	1
Hyal2_1	1	0	0	0
Platr17_1	0	0	0	0
Rnf19a_1	0	1	1	1
Fam172a_1	0	1	0	1
Gm12669_1	0	0	1	0
Entpd6_1	0	0	0	1
Wnt2_1	0	0	0	0
Cym_1	1	0	0	0
Pkd1l2_1	1	0	0	0
Pla2g12a_1	0	1	0	1
Colgalt2_1	0	0	0	0
Cmss1_1	0	1	0	1
Cst8_1	1	1	0	1
Tfb2m_1	0	1	0	1
Ift80_1	0	0	0	1
Tspan9_2	0	0	1	0
Amd1_1	1	0	0	1
Slc22a30_1	1	0	0	0
Gm4832_1	0	0	0	0
Serpine1_1	1	1	0	1
Retreg1_1	0	1	0	1
Mir8109_1	0	1	0	0
D5Ertd615e_1	0	1	0	0
Erich5_1	1	1	0	1
Slc16a3_2	0	1	0	1
NR_033574_1	0	0	0	0
Gpr149_1	0	0	0	0
Cd6_1	0	0	1	0
Jagn1_1	0	0	0	0
Dclre1b_1	0	0	0	1
Rho_1	1	0	0	0
Cep85l_1	0	1	0	1
Aard_1	1	1	1	0
Traf1_2	0	1	1	1
Ankrd29_1	0	0	0	0
2310007B03Rik_1	1	0	0	1
Mctp1_3	0	0	0	0
Fscn1_1	1	0	0	1
Khnyn_1	0	0	0	1
Slc4a2_1	0	0	0	0
Vps45_1	0	0	0	0
1700003G18Rik_1	0	0	0	0
Slc25a1_1	0	1	1	1
C1qtnf12_1	0	0	1	1
Zfp217_1	0	1	0	1
Slc4a9_1	1	0	0	0
Sgk1_1	1	1	0	1
Ptges3_2	0	0	0	0
Kazald1_2	0	0	0	0
Helb_1	0	1	0	1
Pter_1	0	0	0	1
Pex7_1	0	0	1	0
Nhsl1_1	0	1	1	0
Cdkn2aip_1	1	0	0	1
AK040684_1	1	0	0	1
Fxyd6_1	0	1	1	0
Krtcap2_1	0	0	0	0
1810014B01Rik_1	0	0	0	0
Bdkrb2_2	0	1	0	1
Wdr78_1	0	0	0	1
Rny1_1	0	0	0	0
B230206H07Rik_2	0	0	0	0
Rhoa_1	0	0	1	0
Hpd_1	0	0	0	0
Tsg101_1	0	0	0	0
Psme4_1	0	1	0	1
Cd3d_1	0	0	0	0
Syngr2_1	0	1	0	1
Arap3_1	0	1	0	1
Prdm10_1	0	1	1	0
Sugp1_2	0	1	0	0
Tmem198b_1	0	1	0	1
Dgki_1	0	0	1	0
Hsd3b3_1	0	1	0	1
Arhgap36_1	0	0	0	1
Cox7a2l_1	0	0	0	0
Il18r1_1	0	0	0	0
Fig4_1	0	0	1	0
Fbln5_2	0	1	0	0
Stk33_2	0	0	1	1
Eefsec_1	0	0	0	0
Fbxl16_1	0	1	0	0
Sumo2_1	0	0	1	1
Gper1_1	1	1	0	0
Gm9573_1	1	0	0	0
A930007I19Rik_1	0	1	0	1
Csnk2b_1	0	1	0	1
Chmp4c_1	0	0	0	1
Hmgcr_1	0	0	1	1
Tcf7l1_1	0	0	0	1
Birc6_1	0	1	1	0
Map3k5_1	0	0	0	0
Jak3_2	0	0	0	1
Dbh_1	1	1	0	0
Svs4_1	1	0	0	0
Grin2b_1	0	0	0	0
3110002H16Rik_1	0	1	0	1
Emc7_1	0	0	0	0
Fbxl15_1	0	1	0	0
Zbtb7c_1	0	1	0	1
Twf1_1	0	0	1	1
Fam71b_1	0	1	0	1
Hoxd11_1	0	1	0	0
Dars_1	0	0	0	1
S100a16_1	0	0	0	0
Mzb1_1	0	1	0	0
Acsbg1_1	0	0	0	1
Spag11b_1	1	1	0	0
Mannr_1	0	0	1	0
Myadm_3	0	1	0	1
Atf7ip_1	0	0	1	1
Pfn2_1	0	0	0	0
Tpp1_1	0	1	0	1
Glra1_2	0	0	0	0
Cog4_1	0	0	0	0
Lrmda_1	0	1	0	0
Vma21_2	0	0	0	0
Tmigd3_1	0	1	0	1
Islr_1	0	1	0	1
Sult4a1_1	0	0	0	0
Stard7_1	0	1	1	0
Cngb1_1	0	0	0	1
Myh6_1	1	1	0	1
Sertad1_1	0	1	0	1
Erlin1_1	0	0	0	0
Ube2f_2	0	0	0	0
Stox2_2	0	0	0	0
Zfp575_1	0	0	0	0
Slc17a6_2	0	0	0	1
AK018074_1	0	0	0	0
Ube2h_1	0	0	0	1
Dkk3_1	0	0	0	1
Tshz1_2	0	0	0	0
Plpp7_1	0	0	0	0
Gpr20_1	0	0	0	1
AK019124_1	0	0	0	0
Akap6_2	0	0	0	1
Paics_1	0	0	0	1
Ncapg2_1	0	0	0	1
Jmjd6_1	0	0	0	1
Cr1l_2	0	1	0	0
Aanat_1	0	0	0	0
Aurkc_1	0	1	0	0
Anpep_2	1	0	0	1
Armcx1_1	0	0	0	1
Olfr745_1	0	0	0	0
Nsmce1_1	0	0	0	0
Sptbn1_2	0	1	0	0
Dnah5_1	0	0	1	0
Tmprss4_1	0	0	0	0
Iqcf1_1	0	1	0	1
Specc1_1	0	1	0	1
Pnliprp2_1	0	0	0	1
Vtcn1_1	1	0	0	0
Cog6_1	0	0	0	0
Hook2_1	0	0	0	1
Lyrm1_2	0	0	0	1
Ptprn2_1	0	0	0	1
Fam213a_1	0	0	0	1
Fam217a_1	0	0	0	1
Klhl23_1	0	0	0	0
B230323A14Rik_2	0	0	0	1
Tecrl_1	1	1	0	0
BC049762_1	0	1	0	0
Dennd2d_1	0	1	0	0
Flvcr2_1	0	0	0	1
Isg15_1	1	0	0	0
Atxn2l_2	0	0	1	1
Zfand3_1	0	0	0	1
Eif2a_1	0	0	0	1
Tiam1_1	0	1	1	1
Iqcf5_1	0	0	1	1
Slc13a2_1	1	0	0	1
Sptssa_1	0	0	1	0
Gpx1_1	1	0	0	1
Cyp2d10_1	1	1	0	1
Urb1_1	0	0	0	1
4930578I06Rik_1	0	0	0	0
Nans_1	0	0	1	1
Bag3_2	1	1	0	0
Yipf2_1	0	0	0	0
1700066B19Rik_1	0	0	0	1
Rcbtb1_2	0	0	1	0
Snf8_1	0	1	0	0
Rnf122_1	0	1	1	1
Mapk8ip3_1	0	0	0	1
Mrpl48_1	0	1	0	1
Lgals12_1	0	0	0	0
Pisd_1	0	0	0	1
Serpina5_1	0	1	0	0
Gm16835_1	0	0	0	0
Atp8b4_2	0	1	0	1
Gmfb_1	0	1	0	0
Dab2ip_2	0	1	1	0
Armc10_1	0	0	0	1
Eif3a_1	0	0	1	1
Sgcd_2	0	1	0	0
Th_1	1	0	0	1
Dhfr_1	0	1	0	1
Ralb_2	0	0	1	1
Acer2_1	1	0	0	1
Dusp26_3	0	0	0	0
Cdh13_1	0	1	1	0
Hdac8_1	0	0	0	0
Adam24_1	0	0	1	0
Fgf14_1	0	0	0	0
Polr2k_1	0	0	0	0
Plekhg2_1	0	1	0	1
Vcp_1	0	1	1	1
Casc3_1	0	0	0	1
Tubb3_1	1	0	0	1
Cavin1_1	0	1	1	1
Lrrc3_1	0	0	0	1
Cdhr2_1	0	1	1	1
Adgra2_1	0	1	0	1
BC069931_2	0	0	1	0
Pank3_2	0	0	0	1
Sod1_1	0	0	1	1
Zbed6_1	0	0	0	0
Fos_1	1	1	0	1
Asb5_1	1	0	1	0
Srd5a1_2	1	0	1	1
Zfp616_1	0	0	0	1
Ttf1_1	0	1	0	0
Ankrd23_1	1	0	0	0
Upf1_1	0	0	0	1
Nr5a2_2	0	1	1	1
Anks1b_3	0	1	0	1
Dffa_1	0	0	0	1
4930521O11Rik_1	0	1	0	0
Rfx4_2	0	1	0	1
Gm11346_1	0	0	0	1
Bex2_1	0	0	0	1
Gfm2_1	0	0	0	0
Sh3bgrl3_1	0	1	1	1
Klk1b27_1	0	0	0	1
Picalm_1	0	0	0	1
Rabgap1_3	0	0	0	0
SPBP_1	1	0	0	1
Creb3l1_1	0	0	0	1
Alox12e_1	0	1	0	1
Dapl1_1	1	1	0	1
Zfp266_1	0	0	0	0
Slc38a2_2	1	0	0	0
Apbb3_1	1	0	0	1
Fam160b2_1	0	0	0	1
Mir1a-1_1	0	0	0	0
Pcdhga5_1	0	0	0	0
Spata18_2	0	0	0	0
Ghr_1	0	0	0	1
Gpr45_1	0	0	0	0
Sept8_1	0	1	0	1
Nfib_1	0	0	0	1
Vopp1_1	0	0	0	0
Xcr1_1	0	0	1	0
Abcb1b_1	1	0	1	1
Clhc1_1	0	0	0	1
Mroh5_2	0	0	0	0
Unc13d_2	0	1	1	0
Kcnf1_2	0	1	0	0
Crocc_1	0	0	0	1
Tnfaip3_1	0	1	0	1
Ccdc83_1	0	0	0	1
4930513O06Rik_1	0	1	0	0
Gtf3a_1	0	1	0	0
Eif2d_1	0	1	0	0
H2-Oa_1	0	0	1	0
Upk1b_1	1	1	0	1
Arpp19_2	0	0	0	0
Wfdc12_1	0	1	0	1
Ndor1_1	0	0	0	1
Sirt6_1	0	1	0	1
Ate1_1	0	0	0	0
Acsf3_1	0	1	0	0
KY467827_1	0	0	1	1
Zmiz2_1	0	0	0	0
Epb41l2_1	0	1	0	1
Tubg2_1	0	1	0	0
Npy6r_1	0	1	0	0
Gria1_1	0	1	0	0
Krt39_1	1	0	0	0
4930556M19Rik_1	0	0	0	0
Hltf_2	0	0	0	0
Map2k6_1	0	1	0	0
Palld_1	1	0	0	1
Pof1b_1	0	0	0	1
Mir133a-1_1	0	0	0	0
Ttc13_1	0	0	0	0
Gm20757_1	1	0	0	0
Ngfr_1	0	1	0	0
Tpx2_1	0	0	1	1
Svip_1	0	0	0	1
Mat2b_3	0	1	0	0
Kcnj15_1	0	1	0	1
Rab3b_1	0	1	0	1
Zfp109_1	0	0	0	1
Cyp46a1_1	0	0	0	1
Foxs1_1	0	0	0	1
Hagh_1	0	0	1	1
Gm10406_1	0	1	0	1
Susd5_1	0	0	0	0
Mthfd1l_2	0	1	0	1
Coq3_1	0	0	0	1
Pianp_1	0	0	0	0
Polrmt_1	0	0	0	0
AK085995_1	0	0	0	0
Camta1_1	0	0	1	0
Jtb_1	0	1	0	0
Ip6k2_2	1	0	0	1
Chrm3_2	0	1	0	1
Gm11110_1	0	0	0	0
Pebp4_1	0	0	0	0
Gm14204_1	0	1	0	1
Slc35f6_1	0	1	0	1
Ppa2_1	0	0	0	1
Zfp296_1	1	1	0	1
Pdgfra_2	0	0	0	0
Gemin4_1	0	0	0	0
H2-Ke6_1	0	1	0	1
3110039I08Rik_3	1	1	0	0
mFLJ00385_1	0	1	0	1
Rnu2-10_1	0	0	0	0
Sctr_1	0	1	0	1
Wdr61_1	0	1	0	1
Slc35d2_1	0	0	0	0
Rock2_2	0	0	0	1
Inafm2_1	0	1	0	1
Nfkbib_1	0	0	1	1
Zfp799_1	0	1	1	0
Ces2a_1	1	1	1	0
Usp11_1	0	1	0	0
Gm20594_1	1	0	0	0
Gm16861_1	0	0	0	0
Smr3a_1	1	0	0	0
Crebrf_1	0	0	1	0
Larp4b_1	0	0	1	0
E130215H24Rik_1	0	0	0	0
Cct7_2	1	0	1	1
H2bfm_1	0	0	1	0
AK138323_1	0	0	1	0
Mrps17_1	0	0	0	1
Cdk9_1	0	0	0	1
March1_1	0	1	0	0
Gatad1_1	0	0	0	1
March7_1	0	1	0	0
Msl3_2	0	0	1	0
Sypl2_1	0	0	0	1
Ncln_1	0	0	0	0
Tapbp_2	0	0	1	1
Agrp_1	0	0	1	0
1700091H14Rik_1	0	1	0	0
Mir367_1	0	0	0	0
1700030O20Rik_1	0	0	0	0
Flg2_1	1	1	0	1
Peli1_1	0	1	0	1
BC004004_1	0	0	0	0
Hif1a_1	0	1	1	1
Crp_1	1	0	0	1
Cd81_1	1	0	0	1
H2al1h_1	0	0	0	1
Aph1a_1	0	0	1	1
Trpm3_3	0	0	1	1
Fech_1	0	0	0	1
Pard6g_1	0	0	0	1
Ptpn5_2	1	0	0	0
1700123O12Rik_2	0	1	0	0
4930433N12Rik_1	0	1	0	1
Eps8l3_1	0	1	0	0
Slc27a4_1	0	1	0	1
1810006J02Rik_1	0	0	0	0
Nr1h4_1	0	1	0	0
AK140919_1	0	1	0	0
Trpm2_1	0	0	1	0
Spag1_1	0	1	1	0
Grrp1_1	0	1	0	1
Pex14_1	0	0	0	1
Nab1_1	0	0	0	1
Washc4_1	0	0	0	0
Tdrd7_2	1	1	0	1
Neu1_1	1	1	1	1
Nuf2_1	0	0	0	1
Plekhh3_1	0	1	1	1
Ints13_1	0	1	0	1
Zbtb1_2	0	1	0	1
Tnfrsf11a_1	0	1	0	0
Scrg1_1	0	1	0	0
Clec1a_1	0	1	0	1
AK035651_1	1	0	0	1
Mob3a_1	0	0	0	0
Pkn1_1	0	0	0	0
Rsph1_1	0	0	0	1
Ripor2_3	0	0	1	0
Krt13_1	1	1	0	0
Tmed8_1	0	0	0	1
Brsk2_2	0	0	0	1
Gm1110_1	1	0	0	0
Zbtb37_1	0	1	0	1
Pagr1a_1	0	0	0	0
Nr0b1_1	1	1	0	1
Arhgef40_1	0	0	0	1
Mtss1_2	0	0	0	0
Cdca5_1	1	0	0	1
Recql_1	0	0	1	0
Tnfsf13_1	0	0	0	0
Gjd3_1	0	0	0	1
Cldn10_1	0	0	0	1
Chchd6_1	0	0	0	1
Pfdn4_1	0	1	0	0
Zfp941_1	0	0	1	1
Rpl10l_1	0	1	0	0
Mark1_1	0	0	0	0
Stub1_1	0	0	0	1
1700013G24Rik_1	0	1	0	0
Per2_1	0	0	0	1
Homez_1	0	1	1	0
Atpaf1_1	0	0	0	0
Rara_3	0	1	0	1
Prdm5_1	0	1	1	0
BC051019_1	0	0	0	0
Ptprd_2	0	1	0	0
Fut9_1	0	1	1	0
Pdpr_1	0	1	0	0
Pkp2_1	0	1	0	1
Gramd3_1	0	1	1	1
Psmg2_1	0	0	0	1
Rpl10a_1	1	0	0	0
Atp13a4_2	1	0	0	0
Htr2c_1	0	0	1	0
Gabre_1	0	1	0	1
Wac_2	0	0	0	0
Gstm5_1	1	0	0	1
Gpr68_1	0	1	0	0
Ercc4_2	0	0	0	0
Il34_1	0	0	1	0
Itgae_1	0	0	0	0
Arhgef1_2	0	0	0	0
Gjd4_1	0	1	0	0
D130040H23Rik_2	0	0	0	0
Pf4_1	1	0	0	0
Nup54_1	0	1	1	1
Opa3_1	0	1	0	0
KY467700_1	0	0	0	1
Pex11g_1	0	0	0	0
Speer4b_1	0	1	1	0
Apba3_1	0	0	0	0
Spag8_1	0	0	0	0
Bcat2_2	0	0	0	0
X03863_1	0	0	0	0
Lgals2_1	1	0	0	0
Ndc1_2	0	0	0	0
Cmtr2_1	0	0	0	1
Ttc23l_1	0	0	0	0
Reg1_1	1	0	0	1
Akr1c19_1	0	1	1	0
Adgra1_1	0	1	0	0
Gjb1_1	0	1	0	1
Rabl6_2	0	0	0	0
Grid1_1	0	0	0	0
Gapdhs_2	0	1	0	0
Kctd3_1	0	1	0	1
Ip6k3_1	0	1	1	0
Rwdd4a_1	0	1	0	0
Zfp980_1	0	1	0	0
Limd1_1	0	1	0	1
Gm10433_1	0	0	0	0
Jmjd8_1	0	0	1	0
Rnf216_1	0	1	0	1
Ccdc107_1	0	0	0	1
Cdh9_1	0	0	0	0
Gpr180_2	0	0	0	0
Klhl30_1	0	1	0	0
Adamtsl1_2	0	1	0	1
Nat14_1	0	0	0	1
Rit1_1	0	0	0	1
Rnf113a1_1	0	0	0	1
Amigo1_1	0	0	0	0
Mymx_1	0	0	1	0
Paqr6_1	0	0	0	1
Naxd_1	0	0	0	0
Agtrap_1	0	0	0	0
Sgms1_1	0	0	1	1
Gfra2_1	0	0	0	0
Tgoln1_1	0	1	0	1
Lhfpl1_1	0	0	0	0
Gp1bb_2	0	0	0	0
Rnd2_1	0	0	0	1
Ldb1_1	1	0	0	0
Adam5_1	0	1	0	0
Glmn_1	0	0	0	1
Boll_2	0	0	1	1
Snx8_1	0	1	0	1
Dennd2c_1	0	0	0	0
Mllt11_1	0	0	0	1
Tenm1_1	0	0	0	1
Rasl11a_1	1	0	0	0
Natd1_1	0	1	1	0
P4ha2_1	0	0	0	0
Tepp_1	0	0	0	0
Ptk2_2	0	0	0	0
Fam170b_1	0	0	0	0
Fam171a1_3	0	1	0	0
Cpne9_1	0	0	0	0
Hoxd3_2	0	0	0	0
Gm715_1	0	0	0	1
Cd4_1	0	0	0	0
Ebpl_1	0	0	0	0
Cyb5r1_1	0	0	0	1
Gm11482_1	0	1	0	0
Mrpl50_1	0	0	0	1
Rps13_1	0	0	1	1
Drg1_1	0	1	0	1
Ppp1r14d_1	0	1	0	0
Rab7b_1	0	1	0	1
Abcc9_1	0	1	0	1
Zim1_1	0	1	0	0
Dlg2_4	0	1	0	1
Itfg1_2	0	0	0	0
Cby3_1	0	0	0	0
Cmtm6_1	0	0	0	1
Ankrd28_1	0	0	0	1
Clec14a_1	1	0	0	0
Gabra5_1	0	1	0	0
Fbxl12os_1	0	1	0	0
Rbbp8nl_1	0	1	0	0
Alkbh3_1	0	1	0	0
Krt26_1	1	0	0	0
Zswim5_1	0	0	0	1
Mtus1_2	0	0	0	1
Rnu11_1	0	0	0	0
Mapre2_1	0	0	0	0
Tapbp_1	0	0	1	1
Fut8_1	0	0	0	1
Ctnna3_2	0	1	0	0
Chchd7_1	0	0	1	1
Tex46_1	0	1	0	0
Mir207_1	0	1	0	0
Gm17399_1	0	0	0	1
Mat1a_1	1	0	0	0
Crygn_1	1	0	1	0
Rpsa_1	1	0	0	0
1110032A03Rik_1	0	0	0	0
Rbm41_1	0	0	0	0
Ccdc68_2	0	0	1	0
Psrc1_1	0	0	0	1
AK145614_1	0	1	0	0
BC048720_2	0	1	0	0
VNP_1	0	1	0	0
Tcrg-V7_1	0	0	0	1
AI467606_1	0	1	0	0
AF050165_1	0	0	0	1
Trp73_2	0	0	0	1
Rbbp8_2	0	0	0	0
Helt_1	0	0	0	0
Nme5_1	0	0	0	0
Daxx_2	0	1	1	0
Mmp13_1	1	0	0	0
D430042O09Rik_2	0	1	0	1
Cdc42bpb_2	0	1	0	0
1600014C10Rik_2	0	0	0	0
4930452B06Rik_1	0	0	1	0
AK078307_1	0	1	0	1
Kif2a_1	0	0	0	0
Tfap2d_1	1	0	0	0
Snx10_1	0	0	1	0
Thy1_1	0	1	1	1
Myt1_2	0	0	0	1
Apmap_1	0	0	0	1
Hnrnpll_1	0	1	1	1
Trrap_1	0	0	0	0
2310057N15Rik_1	1	1	1	0
Plec_2	0	1	0	1
1700025M24Rik_1	0	0	0	0
Egfl7_2	0	0	0	0
Brms1l_1	0	0	1	1
Pirt_2	0	0	1	0
Lck_3	0	0	0	1
Yeats2_1	0	0	0	1
Gtf2e1_1	0	0	1	1
Gm21761_1	1	1	0	0
9130023H24Rik_1	0	0	0	1
Bloc1s6_1	0	0	0	1
Xndc1_1	0	0	0	0
Meis2_1	0	0	0	1
Dmtn_2	0	1	0	1
Osbpl5_1	0	0	0	1
Mtcl1_2	0	0	0	0
Rnft2_1	0	1	1	1
C130046K22Rik_1	0	0	0	0
Dpp8_1	0	0	0	1
F9_1	0	0	0	0
Ogdh_2	0	1	0	1
Adam19_1	0	0	0	1
Oma1_1	0	0	0	1
Ybx1_1	0	0	0	0
Rag2_1	0	1	0	0
Jak3_1	0	0	0	0
Mpzl2_1	0	0	0	1
Alas2_1	0	1	0	1
Prl2b1_1	1	0	0	0
Setdb1_1	0	1	0	0
Slc39a1_1	0	0	0	1
C130026I21Rik_1	0	1	0	0
Aprt_1	0	0	0	1
Halr1_1	0	1	0	0
Pygb_1	0	0	0	1
Poteg_1	0	0	1	1
Hyal1_1	0	1	0	1
Stmn3_1	0	1	0	0
Spink1_1	1	0	1	0
Dab1_1	0	0	0	1
Exoc1_1	0	0	1	1
Sigmar1_1	0	0	1	1
Slc22a15_2	0	1	0	0
Dnajb11_1	0	0	1	0
Zfp128_1	0	1	1	0
Gstt1_1	0	0	0	1
Ripply1_1	1	0	0	0
Il31ra_2	1	0	0	0
Ranbp3l_1	0	0	0	0
Rpl9_1	0	0	0	1
Acbd7_1	0	0	1	0
Atxn7l1_1	0	1	0	0
Ext2_1	0	1	0	0
Camkk2_1	0	0	0	1
Gja1_1	1	0	0	1
Gulp1_1	0	1	0	1
Porcn_1	1	0	0	1
Pcgf5_1	0	1	0	1
Nckipsd_1	0	1	0	1
B020031M17Rik_1	1	1	0	0
